Date,Open,High,Low,Close,Adj Close,Volume
2015-07-17,212.289993,212.550003,211.800003,212.479996,212.479996,89029973
2015-07-20,212.750000,213.179993,212.210007,212.589996,212.589996,70446821
2015-07-21,212.429993,212.740005,211.389999,211.750000,211.750000,77965048
2015-07-22,210.929993,211.770004,210.889999,211.369995,211.369995,88667920
2015-07-23,211.529999,211.649994,209.750000,210.179993,210.179993,90509128
2015-07-24,210.300003,210.369995,207.600006,208.000000,208.000000,117754979
2015-07-27,206.940002,207.550003,206.259995,206.789993,206.789993,132361082
2015-07-28,207.789993,209.500000,206.800003,209.330002,209.330002,123544845
2015-07-29,209.479996,211.039993,209.309998,210.770004,210.770004,105791255
2015-07-30,210.160004,211.020004,209.419998,210.820007,210.820007,91304374
2015-07-31,211.419998,211.449997,210.160004,210.500000,210.500000,103266857
2015-08-03,210.460007,210.529999,208.649994,209.789993,209.789993,113965728
2015-08-04,209.699997,210.248306,208.800003,209.380005,209.380005,81820823
2015-08-05,210.449997,211.309998,209.729996,210.070007,210.070007,85786817
2015-08-06,210.289993,210.414993,207.649994,208.350006,208.350006,116030803
2015-08-07,208.160004,208.339996,206.869995,207.949997,207.949997,117857956
2015-08-10,209.279999,210.669998,209.279999,210.570007,210.570007,80270676
2015-08-11,208.970001,209.470001,207.759995,208.669998,208.669998,126081377
2015-08-12,207.110001,209.139999,205.360001,208.919998,208.919998,172123672
2015-08-13,208.729996,209.550003,208.009995,208.660004,208.660004,89383253
2015-08-14,208.429993,209.508698,208.259995,209.419998,209.419998,72786528
2015-08-17,208.710007,210.589996,208.160004,210.589996,210.589996,79072643
2015-08-18,210.259995,210.679993,209.699005,209.979996,209.979996,71692678
2015-08-19,209.089996,210.009995,207.350006,208.320007,208.320007,172945975
2015-08-20,206.509995,208.286499,203.899994,203.970001,203.970001,194327884
2015-08-21,201.729996,203.940399,197.520004,197.630005,197.630005,346588469
2015-08-24,187.490005,197.477203,182.399994,189.550003,189.550003,507244333
2015-08-25,195.429993,195.449997,186.919998,187.270004,187.270004,369833071
2015-08-26,192.080002,194.789993,188.369995,194.460007,194.460007,339256986
2015-08-27,197.020004,199.419998,195.210007,199.270004,199.270004,274143906
2015-08-28,198.500000,199.835007,197.919998,199.279999,199.279999,160414352
2015-08-31,198.110001,199.125000,197.009995,197.669998,197.669998,163298816
2015-09-01,193.119995,194.770004,190.729996,191.770004,191.770004,256000392
2015-09-02,194.619995,195.460007,192.419998,195.410004,195.410004,160269331
2015-09-03,196.259995,198.050003,194.960007,195.550003,195.550003,152087836
2015-09-04,192.850006,193.860001,191.610001,192.589996,192.589996,207080961
2015-09-08,195.940002,197.610001,195.169998,197.429993,197.429993,116025739
2015-09-09,199.320007,199.470001,194.350006,194.789993,194.789993,149347735
2015-09-10,194.559998,197.220001,194.250000,195.850006,195.850006,158611063
2015-09-11,195.375000,196.820007,194.529999,196.740005,196.740005,119691212
2015-09-14,196.949997,197.009995,195.429993,196.009995,196.009995,79451983
2015-09-15,196.610001,198.990005,195.961197,198.460007,198.460007,113806176
2015-09-16,198.820007,200.410004,198.410004,200.179993,200.179993,99581557
2015-09-17,200.020004,202.889999,199.279999,199.729996,199.729996,276046618
2015-09-18,195.710007,198.684402,194.960007,195.449997,195.449997,223657456
2015-09-21,196.440002,197.679993,195.210007,196.460007,196.460007,105726209
2015-09-22,193.880005,194.460007,192.559998,193.910004,193.910004,153890876
2015-09-23,194.110001,194.669998,192.910004,193.600006,193.600006,92790620
2015-09-24,192.149994,193.449997,190.559998,192.899994,192.899994,159378840
2015-09-25,194.639999,195.000000,191.809998,192.850006,192.850006,155054777
2015-09-28,191.779999,191.910004,187.639999,188.009995,188.009995,178515871
2015-09-29,188.270004,189.740005,186.929993,188.119995,188.119995,159045572
2015-09-30,190.369995,191.824997,189.440002,191.630005,191.630005,163452044
2015-10-01,192.080002,192.490005,189.820007,192.130005,192.130005,131078964
2015-10-02,189.770004,195.029999,189.119995,195.000000,195.000000,211003342
2015-10-05,196.460007,198.740005,196.330002,198.470001,198.470001,126320842
2015-10-06,198.309998,198.979996,197.000000,197.789993,197.789993,110274530
2015-10-07,198.899994,199.824997,197.479996,199.410004,199.410004,124307295
2015-10-08,198.949997,201.550003,198.589996,201.210007,201.210007,153055231
2015-10-09,201.380005,201.899994,200.580002,201.330002,201.330002,107069240
2015-10-12,201.419998,201.759995,200.910004,201.520004,201.520004,56395585
2015-10-13,200.649994,202.160004,200.050003,200.250000,200.250000,88038718
2015-10-14,200.179993,200.869995,198.940002,199.289993,199.289993,99106161
2015-10-15,200.080002,202.360001,199.639999,202.350006,202.350006,134142195
2015-10-16,202.830002,203.289993,201.919998,203.270004,203.270004,114580052
2015-10-19,202.500000,203.369995,202.130005,203.369995,203.369995,76523897
2015-10-20,202.850006,203.839996,202.547104,203.089996,203.089996,78448484
2015-10-21,203.610001,203.789993,201.649994,201.850006,201.850006,102038033
2015-10-22,202.979996,205.509995,201.850006,205.259995,205.259995,174911723
2015-10-23,207.250000,207.949997,206.300003,207.509995,207.509995,144442340
2015-10-26,207.300003,207.369995,206.559998,207.000000,207.000000,69032965
2015-10-27,206.199997,207.000000,205.789993,206.600006,206.600006,77903770
2015-10-28,207.000000,208.979996,206.210007,208.949997,208.949997,135906725
2015-10-29,208.350006,209.270004,208.210007,208.830002,208.830002,90525498
2015-10-30,209.059998,209.440002,207.740005,207.929993,207.929993,131076942
2015-11-02,208.320007,210.619995,208.169998,210.389999,210.389999,86270811
2015-11-03,209.970001,211.660004,209.699997,211.000000,211.000000,95246052
2015-11-04,211.350006,211.500000,209.720093,210.360001,210.360001,96224477
2015-11-05,210.429993,210.979996,209.089996,210.149994,210.149994,78408744
2015-11-06,209.740005,210.320007,208.460007,210.039993,210.039993,110471473
2015-11-09,209.260101,209.490005,206.949997,208.080002,208.080002,131008660
2015-11-10,207.509995,208.600006,207.190002,208.559998,208.559998,75874602
2015-11-11,208.880005,208.940002,207.660004,207.740005,207.740005,67845971
2015-11-12,206.500000,207.059998,204.820007,204.839996,204.839996,121315200
2015-11-13,204.350006,204.669998,202.434998,202.539993,202.539993,153577050
2015-11-16,202.320007,205.690002,202.179993,205.619995,205.619995,117583346
2015-11-17,205.990005,207.039993,204.880005,205.470001,205.470001,121123744
2015-11-18,206.039993,208.899994,205.990005,208.729996,208.729996,121342544
2015-11-19,208.589996,209.050003,208.199997,208.550003,208.550003,88220465
2015-11-20,209.449997,210.119995,208.860001,209.310806,209.310806,94011519
2015-11-23,209.380005,209.979996,208.520004,209.070007,209.070007,64931172
2015-11-24,207.869995,209.830002,207.410004,209.350006,209.350006,98874365
2015-11-25,209.500000,209.740005,209.009995,209.320007,209.320007,51980062
2015-11-27,209.429993,209.800003,208.860001,209.559998,209.559998,37317779
2015-11-30,209.750000,209.889999,208.559998,208.690002,208.690002,112822700
2015-12-01,209.440002,210.820007,209.110001,210.679993,210.679993,97858418
2015-12-02,210.615005,211.000000,208.229996,208.529007,208.529007,108441259
2015-12-03,208.830002,209.149994,204.751099,205.610001,205.610001,166224154
2015-12-04,206.080002,209.970001,205.929993,209.619995,209.619995,192913879
2015-12-07,209.229996,209.729507,207.199997,208.350006,208.350006,102027111
2015-12-08,206.490005,208.289001,205.779999,206.949005,206.949005,103372367
2015-12-09,206.190002,208.679993,204.179993,205.339996,205.339996,162401537
2015-12-10,205.419998,207.429993,205.139999,205.869995,205.869995,116128884
2015-12-11,203.350006,204.139999,201.509995,201.880005,201.880005,211173305
2015-12-14,202.070007,203.050003,199.949997,202.900803,202.900803,182385177
2015-12-15,204.699997,206.110001,202.866592,205.030807,205.030807,154069569
2015-12-16,206.365005,208.389999,204.800003,208.029999,208.029999,197017008
2015-12-17,208.399994,208.479996,204.839996,204.860001,204.860001,173092476
2015-12-18,202.770004,202.929993,199.830002,200.020798,200.020798,251393535
2015-12-21,201.410004,201.880005,200.089996,201.669998,201.669998,99094290
2015-12-22,202.714996,203.850006,201.550003,203.500000,203.500000,111026246
2015-12-23,204.690002,206.070007,204.580002,206.020004,206.020004,110987228
2015-12-24,205.720001,206.330002,205.419998,205.679993,205.679993,48542150
2015-12-28,204.860001,205.259995,203.940002,205.210007,205.210007,65899939
2015-12-29,206.509995,207.789993,206.470001,207.399994,207.399994,92640672
2015-12-30,207.110001,207.210007,205.759995,205.929993,205.929993,63317679
2015-12-31,205.130005,205.889999,203.869995,203.869995,203.869995,114877859
2016-01-04,200.490005,201.029999,198.589996,201.019196,201.019196,222353534
2016-01-05,201.399994,201.899994,200.050003,201.360001,201.360001,110845849
2016-01-06,198.339996,200.059998,197.600006,198.820007,198.820007,152112604
2016-01-07,195.330002,197.440002,193.589996,194.050003,194.050003,213436073
2016-01-08,195.190002,195.850006,191.580002,191.923004,191.923004,209817228
2016-01-11,193.009995,193.410004,189.820007,192.110001,192.110001,187941323
2016-01-12,193.820007,194.550003,191.139999,193.660797,193.660797,172330490
2016-01-13,194.449997,194.860001,188.380005,188.830002,188.830002,221168886
2016-01-14,189.550003,193.259995,187.660004,191.929993,191.929993,240795609
2016-01-15,186.770004,188.759995,185.520004,187.809998,187.809998,324846447
2016-01-19,189.960007,190.110001,186.199997,188.059998,188.059998,195244373
2016-01-20,185.029999,187.494995,181.020004,185.649994,185.649994,286547839
2016-01-21,186.210007,188.869995,184.639999,186.690002,186.690002,195772941
2016-01-22,189.779999,190.759995,188.880005,190.520004,190.520004,168319598
2016-01-25,189.919998,190.149994,187.410004,187.639999,187.639999,130371686
2016-01-26,188.419998,190.529999,188.020004,190.199997,190.199997,141036757
2016-01-27,189.580002,191.559998,187.059998,188.130005,188.130005,185681707
2016-01-28,189.960007,190.199997,187.160004,189.110001,189.110001,143798780
2016-01-29,190.020004,193.880005,189.880005,193.720795,193.720795,210529336
2016-02-01,192.529999,194.580002,191.839996,193.649994,193.649994,136061564
2016-02-02,191.960007,191.970001,189.539993,190.160004,190.160004,182564890
2016-02-03,191.410004,191.779999,187.100006,191.300003,191.300003,205054934
2016-02-04,190.710007,192.750000,189.960007,191.600006,191.600006,139531794
2016-02-05,190.990005,191.669601,187.199997,187.949997,187.949997,180788308
2016-02-08,185.770004,186.119995,182.800003,185.419998,185.419998,191526694
2016-02-09,183.360001,186.940002,183.199997,185.429993,185.429993,184513136
2016-02-10,186.410004,188.339996,185.119995,185.270004,185.270004,148214057
2016-02-11,182.339996,184.100006,181.089996,182.860001,182.860001,219058885
2016-02-12,184.960007,186.649994,183.960007,186.630005,186.630005,127632393
2016-02-16,188.770004,189.809998,187.630005,189.779999,189.779999,120250668
2016-02-17,191.160004,193.320007,191.009995,192.880005,192.880005,136009496
2016-02-18,193.199997,193.270004,191.720001,192.089996,192.089996,102342997
2016-02-19,191.169998,192.179993,190.449997,192.000000,192.000000,114792988
2016-02-22,193.869995,194.949997,193.789993,194.779999,194.779999,103640292
2016-02-23,194.000000,194.320007,192.179993,192.320007,192.320007,111455289
2016-02-24,190.630005,193.529999,189.320007,193.199997,193.199997,150812152
2016-02-25,193.729996,195.550003,192.830002,195.539993,195.539993,110728317
2016-02-26,196.570007,196.679993,194.899994,195.089203,195.089203,129833663
2016-02-29,195.110001,196.229996,193.330002,193.559998,193.559998,125918102
2016-03-01,195.009995,198.210007,194.454193,198.110001,198.110001,141799687
2016-03-02,197.740005,199.059998,197.250000,199.000000,199.000000,102414960
2016-03-03,198.789993,199.794998,198.110001,199.774994,199.774994,95172197
2016-03-04,200.009995,201.350006,199.029999,200.429993,200.429993,129293601
2016-03-07,199.339996,201.070007,199.250000,200.589996,200.589996,100218998
2016-03-08,199.320007,199.919998,198.210007,198.399994,198.399994,123974866
2016-03-09,199.360001,199.789993,198.429993,199.380005,199.380005,94801213
2016-03-10,199.960007,201.070007,197.380005,199.539993,199.539993,156838697
2016-03-11,201.259995,202.809998,199.517899,202.759995,202.759995,137964528
2016-03-14,202.160004,203.039993,201.770004,202.500000,202.500000,73611974
2016-03-15,201.360001,202.530701,201.050003,202.169998,202.169998,93169090
2016-03-16,201.600006,203.820007,201.550003,203.339996,203.339996,129303179
2016-03-17,203.240005,205.229996,202.770004,204.630005,204.630005,134278505
2016-03-18,204.169998,204.779999,203.800003,204.380005,204.380005,138372404
2016-03-21,204.070007,204.940002,203.800003,204.669998,204.669998,72926659
2016-03-22,203.759995,205.229996,203.570007,204.559998,204.559998,97471939
2016-03-23,204.110001,204.330002,203.009995,203.209198,203.209198,81052455
2016-03-24,202.000000,203.160004,201.740005,203.119995,203.119995,84360853
2016-03-28,203.610001,203.860001,202.705002,203.240005,203.240005,62408185
2016-03-29,202.759995,205.250000,202.399994,205.120804,205.120804,92922863
2016-03-30,206.300003,206.869995,205.589996,206.020004,206.020004,86365310
2016-03-31,205.910004,206.410004,205.330002,205.520004,205.520004,94584110
2016-04-01,204.350006,207.139999,203.979996,206.919998,206.919998,114423478
2016-04-04,206.830002,207.070007,205.889999,206.250000,206.250000,63496969
2016-04-05,204.669998,206.264206,203.889999,204.189194,204.189194,99662158
2016-04-06,204.289993,206.490005,203.979996,206.419998,206.419998,91839761
2016-04-07,205.139999,205.559998,203.089996,203.949997,203.949997,113859037
2016-04-08,205.339996,205.850006,203.869995,204.499207,204.499207,95040598
2016-04-11,205.250000,206.070007,203.910004,204.020096,204.020096,83757486
2016-04-12,204.220001,206.250000,203.699997,205.919998,205.919998,115350567
2016-04-13,207.000000,208.100006,206.839996,208.000793,208.000793,96336433
2016-04-14,208.070007,208.600006,207.600006,208.009995,208.009995,65212883
2016-04-15,208.009995,208.172104,207.399994,207.779999,207.779999,75761615
2016-04-18,207.139999,209.279999,207.000000,209.239197,209.239197,82530960
2016-04-19,209.740005,210.199997,208.940002,209.899994,209.899994,88316060
2016-04-20,209.949997,210.919998,209.389999,210.100006,210.100006,81100314
2016-04-21,210.119995,210.250000,208.649994,208.970001,208.970001,85695041
2016-04-22,208.550003,209.289993,207.910004,208.970001,208.970001,99251724
2016-04-25,208.259995,208.660004,207.539993,208.610001,208.610001,66166494
2016-04-26,209.039993,209.520004,208.360001,208.919205,208.919205,75864174
2016-04-27,208.470001,209.809998,208.050003,209.350006,209.350006,77329437
2016-04-28,208.460007,209.759995,206.960007,207.447495,207.447495,97216169
2016-04-29,206.720001,207.130005,205.029999,206.330795,206.330795,142424137
2016-05-02,206.919998,208.179993,206.410004,207.970001,207.970001,62188015
2016-05-03,206.520004,206.800003,205.279999,206.159195,206.159195,106422142
2016-05-04,204.990005,205.850006,204.419998,205.009995,205.009995,92243810
2016-05-05,205.559998,205.979996,204.470001,204.970001,204.970001,67619222
2016-05-06,204.059998,205.770004,203.880005,205.720001,205.720001,89315004
2016-05-09,205.570007,206.399994,205.360001,205.889206,205.889206,74374922
2016-05-10,206.720001,208.500000,206.639999,208.449997,208.449997,77472207
2016-05-11,207.910004,208.539993,206.500000,206.500000,206.500000,81726989
2016-05-12,207.289993,207.489899,205.369995,206.559998,206.559998,89586308
2016-05-13,206.210007,206.860001,204.380005,204.759995,204.759995,96474630
2016-05-16,204.960007,207.339996,204.889999,206.779999,206.779999,77486827
2016-05-17,206.460007,206.800003,204.229996,204.850800,204.850800,114924940
2016-05-18,204.440002,206.300003,203.630005,204.910004,204.910004,123493379
2016-05-19,204.059998,204.539993,202.779999,204.199997,204.199997,115430507
2016-05-20,204.919998,206.100006,204.860001,205.490005,205.490005,104990408
2016-05-23,205.509995,205.839996,204.985001,205.210007,205.210007,58682576
2016-05-24,206.169998,208.240005,206.139999,207.869995,207.869995,93537808
2016-05-25,208.669998,209.770004,207.869095,209.279999,209.279999,79221525
2016-05-26,209.440002,209.710007,208.970001,209.339996,209.339996,55280699
2016-05-27,209.529999,210.250000,209.470001,210.240005,210.240005,64211214
2016-05-31,210.559998,210.690002,209.179993,209.839996,209.839996,109879380
2016-06-01,209.119995,210.479996,208.889999,210.270004,210.270004,69936215
2016-06-02,209.800003,210.929993,209.239899,210.910004,210.910004,63044749
2016-06-03,210.250000,210.690002,208.860001,210.279999,210.279999,101757126
2016-06-06,210.699997,211.770004,210.509995,211.350006,211.350006,64887045
2016-06-07,211.524994,212.339996,211.500000,211.679993,211.679993,60974761
2016-06-08,211.839996,212.520004,211.689896,212.369995,212.369995,66170920
2016-06-09,211.509995,212.220001,211.190002,212.080002,212.080002,73786869
2016-06-10,210.460007,210.860001,209.429993,210.070007,210.070007,113829158
2016-06-13,209.360001,210.369995,208.350006,208.449203,208.449203,117751153
2016-06-14,208.000000,208.740005,206.919907,208.039993,208.039993,125059286
2016-06-15,208.539993,209.360001,207.529999,207.750000,207.750000,109124496
2016-06-16,206.729996,208.570007,205.589996,208.369995,208.369995,149533065
2016-06-17,207.169998,207.199997,205.750000,206.520004,206.520004,117055748
2016-06-20,208.820007,209.610001,207.750000,207.850006,207.850006,82789603
2016-06-21,208.300003,208.919998,207.779999,208.440002,208.440002,72461663
2016-06-22,208.649994,209.500000,207.929993,208.100006,208.100006,95560471
2016-06-23,209.809998,210.869995,209.270004,210.809998,210.809998,102731356
2016-06-24,203.630005,210.846298,202.720001,203.130005,203.130005,333444397
2016-06-27,201.589996,201.600006,198.649994,199.600006,199.600006,248988660
2016-06-28,201.479996,203.229996,201.119995,203.199707,203.199707,159382399
2016-06-29,204.839996,206.929993,204.720001,206.660004,206.660004,137328614
2016-06-30,207.210007,209.539993,206.559998,209.475006,209.475006,165021948
2016-07-01,209.360001,210.490005,209.289993,209.920807,209.920807,106055333
2016-07-05,208.949997,209.080002,207.710007,208.410004,208.410004,109803713
2016-07-06,207.830002,209.800003,207.059998,209.660004,209.660004,96021491
2016-07-07,209.869995,210.649506,208.630005,209.526001,209.526001,85593827
2016-07-08,211.050003,212.940002,210.778503,212.649994,212.649994,133970972
2016-07-11,213.190002,214.070007,212.949997,213.399994,213.399994,73633937
2016-07-12,214.529999,215.300003,213.430801,214.949997,214.949997,101275629
2016-07-13,215.440002,215.449997,214.350006,214.919998,214.919998,87324129
2016-07-14,216.399994,216.669998,215.660004,216.119995,216.119995,91230870
2016-07-15,216.779999,217.012497,215.307999,215.830002,215.830002,107155401
2016-07-18,215.970001,216.600006,215.669998,216.409195,216.409195,58725918
2016-07-19,215.919998,216.229996,215.630005,216.190002,216.190002,54345728
2016-07-20,216.750000,217.369995,216.240005,217.085007,217.085007,58159457
2016-07-21,216.960007,217.220001,215.750000,216.264999,216.264999,67777310
2016-07-22,216.410004,217.300003,216.100006,217.240005,217.240005,62787477
2016-07-25,217.000000,217.059998,215.970001,216.649994,216.649994,55873147
2016-07-26,216.529999,217.169998,215.759995,216.750000,216.750000,70080493
2016-07-27,217.190002,217.270004,215.619995,216.520004,216.520004,84083893
2016-07-28,216.289993,217.110001,215.750000,216.770004,216.770004,65035718
2016-07-29,216.460007,217.539993,216.130005,217.119995,217.119995,79519436
2016-08-01,217.190002,217.649994,216.404999,216.940002,216.940002,73311422
2016-08-02,216.649994,216.830002,214.570007,215.549194,215.549194,92295506
2016-08-03,215.479996,216.244995,215.130005,216.179993,216.179993,53993626
2016-08-04,216.309998,216.779999,214.250000,216.409698,216.409698,46585528
2016-08-05,217.210007,218.229996,217.070007,218.179993,218.179993,71892161
2016-08-08,218.399994,218.520004,217.740005,218.050003,218.050003,39906479
2016-08-09,218.130005,218.759995,217.800003,218.179993,218.179993,51251728
2016-08-10,218.309998,218.403793,217.229996,217.639999,217.639999,57941092
2016-08-11,218.259995,218.940002,217.949997,218.649994,218.649994,72504270
2016-08-12,218.289993,218.710007,217.990005,218.460007,218.460007,61313544
2016-08-15,218.889999,219.500000,218.880005,219.089996,219.089996,49813482
2016-08-16,218.600006,218.679993,217.960007,217.960007,217.960007,53213621
2016-08-17,218.000000,218.529999,217.020004,218.369995,218.369995,75134339
2016-08-18,218.339996,218.899994,218.210007,218.860001,218.860001,52989266
2016-08-19,218.309998,218.750000,217.740005,218.539993,218.539993,75443004
2016-08-22,218.259995,218.800003,217.830002,218.529999,218.529999,61368766
2016-08-23,219.250000,219.600006,218.899994,218.970001,218.970001,53399159
2016-08-24,218.800003,218.910004,217.360001,217.850006,217.850006,71728949
2016-08-25,217.399994,218.190002,217.220001,217.699997,217.699997,69224776
2016-08-26,217.919998,219.119995,216.250000,217.289993,217.289993,122506348
2016-08-29,217.440002,218.664993,217.399994,218.360794,218.360794,70502167
2016-08-30,218.259995,218.589996,217.350006,218.000000,218.000000,58114543
2016-08-31,217.610001,217.750000,216.464996,217.380005,217.380005,85269453
2016-09-01,217.369995,217.729996,216.029999,217.389999,217.389999,97844207
2016-09-02,218.389999,218.869995,217.699997,218.369995,218.369995,79293856
2016-09-06,218.699997,219.119995,217.860001,219.030807,219.030807,56702089
2016-09-07,218.839996,219.220001,218.300003,219.009995,219.009995,76554855
2016-09-08,218.619995,218.940002,218.149994,218.509995,218.509995,74102880
2016-09-09,216.970001,217.029999,213.250000,213.279999,213.279999,221589073
2016-09-12,212.389999,216.809998,212.309998,216.339996,216.339996,168110913
2016-09-13,214.839996,215.149902,212.500000,213.229996,213.229996,182828839
2016-09-14,213.289993,214.699997,212.500000,213.149994,213.149994,134185491
2016-09-15,212.960007,215.729996,212.750000,215.279999,215.279999,145736123
2016-09-16,213.479996,213.690002,212.570007,213.369995,213.369995,155236354
2016-09-19,214.130005,214.880005,213.029999,213.410004,213.410004,80250490
2016-09-20,214.410004,214.589996,213.380005,213.419998,213.419998,69665279
2016-09-21,214.240005,216.029999,213.440002,215.820007,215.820007,110284425
2016-09-22,217.000000,217.529999,216.710007,217.179993,217.179993,76678713
2016-09-23,216.720001,216.880005,215.880005,215.990005,215.990005,73630921
2016-09-26,215.020004,215.229996,214.009995,214.240005,214.240005,89827305
2016-09-27,214.050003,215.679993,213.619995,215.570007,215.570007,78494829
2016-09-28,215.830002,216.820007,214.710007,216.639999,216.639999,87411015
2016-09-29,216.399994,216.869995,214.039993,214.679993,214.679993,128070615
2016-09-30,215.649994,217.119995,215.360001,216.300003,216.300003,117202914
2016-10-03,215.820007,216.039993,215.039993,215.779999,215.779999,83512057
2016-10-04,215.910004,216.169998,213.990005,214.679993,214.679993,119948052
2016-10-05,215.410004,216.130005,215.330002,215.630005,215.630005,72815963
2016-10-06,215.369995,216.039993,214.735001,215.779999,215.779999,62927376
2016-10-07,216.100006,216.300003,214.190002,215.039993,215.039993,89788255
2016-10-10,216.154999,216.699997,215.985001,216.160004,216.160004,51855023
2016-10-11,215.660004,215.740005,212.580002,213.429993,213.429993,130367373
2016-10-12,213.589996,214.320007,213.009995,213.710007,213.710007,73866117
2016-10-13,212.160004,213.589996,211.210007,213.009995,213.009995,101356960
2016-10-14,214.149994,214.690002,213.029999,213.119995,213.119995,93346237
2016-10-17,213.089996,213.389999,212.169998,212.380005,212.380005,58275674
2016-10-18,214.240005,214.309998,213.270004,213.710007,213.710007,76869656
2016-10-19,214.020004,214.639999,213.600006,214.279999,214.279999,66519224
2016-10-20,213.869995,214.529999,213.110001,213.880005,213.880005,73639830
2016-10-21,212.960007,214.080002,212.759995,213.979996,213.979996,89089092
2016-10-24,215.000000,215.320007,214.479996,214.889999,214.889999,60146592
2016-10-25,214.679993,214.979996,213.979996,214.169998,214.169998,66542329
2016-10-26,213.210007,214.419998,212.929993,213.740005,213.740005,75705478
2016-10-27,214.580002,214.619995,213.080002,213.169998,213.169998,77220213
2016-10-28,213.139999,213.929993,211.710007,212.539993,212.539993,140623183
2016-10-31,212.929993,213.190002,212.360001,212.550003,212.550003,61272507
2016-11-01,212.929993,212.990005,209.600006,211.009995,211.009995,122781818
2016-11-02,210.649994,211.100006,209.229996,209.740005,209.740005,103330806
2016-11-03,209.990005,210.240005,208.460007,208.779999,208.779999,88939346
2016-11-04,208.910004,209.889999,208.380005,208.550003,208.550003,109122059
2016-11-07,211.449997,213.190002,211.300003,213.149994,213.149994,109794861
2016-11-08,212.690002,214.770004,212.380005,214.110001,214.110001,106772138
2016-11-09,212.369995,217.100006,212.339996,216.379196,216.379196,258428972
2016-11-10,217.300003,218.309998,215.220001,216.919998,216.919998,172113313
2016-11-11,216.080002,216.699997,215.320007,216.419998,216.419998,100552732
2016-11-14,217.029999,217.270004,215.720001,216.589996,216.589996,94579982
2016-11-15,217.039993,218.279999,216.800003,218.279999,218.279999,91652580
2016-11-16,217.559998,218.139999,217.419998,217.869995,217.869995,65617697
2016-11-17,218.050003,219.059998,217.919998,218.990005,218.990005,69797191
2016-11-18,219.070007,219.270004,218.289993,218.500000,218.500000,86265751
2016-11-21,219.169998,220.179993,219.000000,220.149994,220.149994,72402638
2016-11-22,220.509995,220.789993,219.729996,220.580002,220.580002,67428957
2016-11-23,219.979996,220.759995,219.750000,220.699997,220.699997,56620237
2016-11-25,221.100006,221.559998,221.009995,221.520004,221.520004,37872255
2016-11-28,221.160004,221.479996,220.360001,220.479996,220.479996,76572511
2016-11-29,220.520004,221.440002,220.169998,220.910004,220.910004,69886690
2016-11-30,221.630005,221.820007,220.309998,220.380005,220.380005,113291793
2016-12-01,220.729996,220.729996,219.149994,219.570007,219.570007,79040487
2016-12-02,219.669998,220.250000,219.259995,219.679993,219.679993,74840347
2016-12-05,220.649994,221.399994,220.419998,221.000000,221.000000,67837821
2016-12-06,221.220001,221.744095,220.662003,221.699997,221.699997,59877377
2016-12-07,221.520004,224.669998,221.380005,224.600006,224.600006,110738050
2016-12-08,224.570007,225.699997,224.259995,225.149994,225.149994,99714387
2016-12-09,225.410004,226.529999,225.369995,226.509995,226.509995,88005766
2016-12-12,226.399994,226.960007,225.759995,226.250000,226.250000,102016125
2016-12-13,227.020004,228.339996,227.000000,227.759995,227.759995,110477485
2016-12-14,227.410004,228.229996,225.365005,225.880005,225.880005,142501812
2016-12-15,226.160004,227.809998,225.890396,226.809998,226.809998,124972554
2016-12-16,226.009995,226.080002,224.669998,225.039993,225.039993,156420152
2016-12-19,225.250000,226.020004,225.080002,225.529999,225.529999,90341147
2016-12-20,226.149994,226.570007,225.880005,226.399994,226.399994,89838810
2016-12-21,226.250000,226.449997,225.770004,225.770004,225.770004,67909039
2016-12-22,225.600006,225.740005,224.919998,225.380005,225.380005,56219071
2016-12-23,225.429993,225.720001,225.210007,225.710007,225.710007,36697822
2016-12-27,226.020004,226.729996,226.000000,226.270004,226.270004,42672487
2016-12-28,226.570007,226.589996,224.270004,224.399994,224.399994,64095014
2016-12-29,224.479996,224.889999,223.839996,224.350006,224.350006,48696080
2016-12-30,224.729996,224.830002,222.729996,223.529999,223.529999,108998328
2017-01-03,225.039993,225.830002,223.883698,225.240005,225.240005,91366522
2017-01-04,225.619995,226.750000,225.610001,226.580002,226.580002,78744433
2017-01-05,226.270004,226.580002,225.479996,226.399994,226.399994,78379012
2017-01-06,226.529999,227.750000,225.899994,227.210007,227.210007,71559922
2017-01-09,226.910004,227.070099,226.416306,226.460007,226.460007,46939676
2017-01-10,226.479996,227.449997,226.009995,226.460007,226.460007,63771939
2017-01-11,226.360001,227.100006,225.589996,227.100006,227.100006,74650016
2017-01-12,226.500000,226.750000,224.955002,226.529999,226.529999,72113181
2017-01-13,226.729996,227.399994,226.690002,227.050003,227.050003,62717865
2017-01-17,226.309998,226.779999,225.800003,226.250000,226.250000,61240814
2017-01-18,226.535004,226.800003,225.899994,226.750000,226.750000,54793302
2017-01-19,226.839996,227.000000,225.410004,225.910004,225.910004,66608787
2017-01-20,226.699997,227.309998,225.971893,226.740005,226.740005,129168623
2017-01-23,226.350006,226.804993,225.270004,226.149994,226.149994,75061645
2017-01-24,226.399994,228.080002,226.270004,227.600006,227.600006,95555295
2017-01-25,228.699997,229.570007,228.509995,229.570007,229.570007,84437712
2017-01-26,229.399994,229.710007,229.009995,229.330002,229.330002,59970719
2017-01-27,229.419998,229.589996,228.759995,228.970001,228.970001,59711118
2017-01-30,228.169998,228.199997,226.410004,227.550003,227.550003,79737252
